Solucion,Ruta,Saltos,Latencia,Perdida,Jitter,AnchoBanda,Seed
20,52->8->26->7->18->0->4->96,7,48.52194631209497,0.0092505115651574,13.167264405016148,104.9906452443194,17
21,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,17
22,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,17
23,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,17
24,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,17
25,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,17
26,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,17
27,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,17
28,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,17
29,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,17
30,52->40->68->37->87->0->5->96,7,189.22804441449435,0.013338754703343,7.745684082735371,259.2512267791424,17
31,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,17
32,52->40->24->22->19->18->0->96,7,129.84967903920108,0.0092464828424889,13.48844256489415,461.04803269298617,17
33,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,17
34,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,17
35,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,17
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,18
2,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,18
3,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,18
4,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,18
5,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,18
6,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,18
7,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,18
8,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,18
9,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,18
10,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,18
11,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,18
12,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,18
13,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,18
14,52->40->24->7->75->0->96,6,154.8693498281898,0.0083169531908429,14.358523396036308,508.4479901465887,18
15,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,18
16,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,18
17,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,18
18,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,18
19,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,18
20,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,18
21,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,18
22,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,18
23,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,18
24,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,18
25,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,18
26,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,18
27,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,18
28,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,18
29,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,18
30,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,18
31,52->19->60->33->54->18->0->96,7,145.69595689863343,0.0039800707773183,12.042140286812815,237.02158543918435,18
32,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,18
33,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,18
34,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,18
1,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,19
2,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,19
3,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,19
4,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,19
5,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,19
6,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,19
7,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,19
8,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,19
9,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,19
10,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,19
11,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,19
12,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,19
13,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,19
14,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,19
15,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,19
16,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,19
17,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,19
18,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,19
19,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,19
20,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,19
21,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,19
22,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,19
23,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,19
24,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,19
25,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,19
26,52->40->68->37->27->8->3->0->96,8,223.5914922931132,0.0095393914705063,13.843144049123008,487.2560359772219,19
27,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,19
28,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,19
29,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,19
30,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,19
31,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,19
32,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,19
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,20
2,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,20
3,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,20
4,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,20
5,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,20
6,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,20
7,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,20
8,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,20
9,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,20
10,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,20
11,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,20
12,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,20
13,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,20
14,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,20
15,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,20
16,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,20
17,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,20
18,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,20
19,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,20
20,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,20
21,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,20
22,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,20
23,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,20
24,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,20
25,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,20
26,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,20
27,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,20
28,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,20
29,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,20
30,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,20
31,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,20
32,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,20
33,52->8->26->7->18->0->4->96,7,48.52194631209497,0.0092505115651574,13.167264405016148,104.9906452443194,20
34,52->40->68->37->87->0->5->96,7,189.22804441449435,0.013338754703343,7.745684082735371,259.2512267791424,20
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,21
2,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,21
3,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,21
4,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,21
5,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,21
6,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,21
7,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,21
8,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,21
9,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,21
10,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,21
11,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,21
12,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,21
13,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,21
14,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,21
15,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,21
16,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,21
17,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,21
18,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,21
19,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,21
20,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,21
21,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,21
22,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,21
23,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,21
24,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,21
25,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,21
26,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,21
27,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,21
28,52->40->24->22->19->18->0->96,7,129.84967903920108,0.0092464828424889,13.48844256489415,461.04803269298617,21
29,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,21
30,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,21
31,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,21
32,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,21
33,52->19->60->33->54->18->0->96,7,145.69595689863343,0.0039800707773183,12.042140286812815,237.02158543918435,21
34,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,21
35,52->40->68->37->27->8->3->0->96,8,223.5914922931132,0.0095393914705063,13.843144049123008,487.2560359772219,21
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,22
2,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,22
3,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,22
4,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,22
5,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,22
6,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,22
7,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,22
8,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,22
9,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,22
10,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,22
11,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,22
12,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,22
13,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,22
14,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,22
15,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,22
16,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,22
17,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,22
18,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,22
19,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,22
20,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,22
21,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,22
22,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,22
23,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,22
24,52->40->68->37->87->0->5->96,7,189.22804441449435,0.013338754703343,7.745684082735371,259.2512267791424,22
25,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,22
26,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,22
27,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,22
28,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,22
29,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,22
30,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,22
31,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,22
1,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,23
2,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,23
3,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,23
4,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,23
5,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,23
6,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,23
7,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,23
8,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,23
9,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,23
10,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,23
11,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,23
12,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,23
13,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,23
14,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,23
15,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,23
16,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,23
17,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,23
18,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,23
19,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,23
20,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,23
21,52->19->60->33->54->18->0->96,7,145.69595689863343,0.0039800707773183,12.042140286812815,237.02158543918435,23
22,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,23
23,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,23
24,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,23
25,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,23
26,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,23
27,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,23
28,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,23
29,52->19->18->50->55->5->96,6,132.55101435438152,0.0109197091150328,4.469492525739437,237.02158543918435,23
30,52->40->24->7->3->0->96,6,126.86134130128086,0.0063660402246655,14.256351135371848,508.4479901465887,23
31,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,23
32,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,23
33,52->18->7->13->5->96,5,74.9922787761628,0.0102290171823732,5.01415986307217,132.02530363108585,23
34,52->8->26->7->18->0->4->96,7,48.52194631209497,0.0092505115651574,13.167264405016148,104.9906452443194,23
35,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,23
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,24
2,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,24
3,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,24
4,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,24
5,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,24
6,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,24
7,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,24
8,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,24
9,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,24
10,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,24
11,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,24
12,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,24
13,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,24
14,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,24
15,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,24
16,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,24
17,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,24
18,52->19->18->7->5->96,5,97.14482441426442,0.0106423557371957,4.74660430132167,237.02158543918435,24
19,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,24
20,52->40->24->22->19->18->0->96,7,129.84967903920108,0.0092464828424889,13.48844256489415,461.04803269298617,24
21,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,24
22,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,24
23,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,24
24,52->19->45->0->5->96,5,101.70661237669634,0.0092207665572692,4.134918756548508,195.0598831034584,24
25,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,24
26,52->18->0->13->5->96,5,72.8039050971172,0.0083967940847501,6.181263242014537,132.02530363108585,24
27,52->8->41->5->96,4,70.16844484173127,0.0068394615602183,5.588022128735142,104.9906452443194,24
28,52->40->68->37->87->0->5->96,7,189.22804441449435,0.013338754703343,7.745684082735371,259.2512267791424,24
29,52->19->18->7->39->5->96,6,114.2768657843795,0.0121610988238543,4.238726515315466,237.02158543918435,24
30,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,24
31,52->19->60->33->54->18->0->96,7,145.69595689863343,0.0039800707773183,12.042140286812815,237.02158543918435,24
32,52->40->6->18->0->96,5,114.50149034138984,0.0058525566157039,13.434624384500104,444.7787074988309,24
33,52->40->6->19->18->0->96,6,147.20146829451164,0.0089616611106376,13.282381852089284,444.7787074988309,24
34,52->8->41->0->4->96,5,45.220932391797305,0.0113468481075127,10.420705252387588,104.9906452443194,24
35,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,24
1,52->18->0->96,3,76.00926963713992,0.0018911284788719,5.482324348171019,191.39825806115925,25
2,52->18->7->5->96,4,80.10943367094109,0.0079254339601771,3.3074576583270625,191.39825806115925,25
3,52->8->26->5->96,4,54.67184394729789,0.007020244694735,4.635326058370969,104.9906452443194,25
4,52->19->22->96,3,104.0888706151946,0.0048824634410687,6.668926761412449,237.02158543918435,25
5,52->8->31->0->4->96,5,32.595099345668615,0.0094881357057065,8.997522501124422,87.36729559635947,25
6,52->19->26->5->96,4,85.33211317188263,0.0057636462204131,3.3698800742141355,129.61621770616708,25
7,52->18->0->5->96,4,75.60181910067071,0.005578090475268,3.8980187632171095,191.39825806115925,25
8,52->19->5->96,3,78.48369407641349,0.0051094211668836,4.774695711559714,237.02158543918435,25
9,52->40->6->5->96,4,71.88285198784207,0.0065173839518483,7.805829597834694,437.82494266122296,25
10,52->18->0->4->96,4,49.20042703072031,0.004568564824496,7.148326169594593,191.39825806115925,25
11,52->19->9->4->96,4,76.10462171210511,0.0074882317174171,5.373128045900009,237.02158543918435,25
12,52->8->71->5->96,4,55.96905905010976,0.0070031171467477,5.1201135864508815,104.9906452443194,25
13,52->40->6->0->96,4,117.8183757689714,0.0065034124565241,9.48272492796548,329.225065645651,25
14,52->18->7->39->5->96,5,97.24147504105616,0.0094483477389912,2.799579872320858,191.39825806115925,25
15,52->19->9->4->5->96,5,105.86491211490254,0.0082336050958513,4.141683309716964,202.8870475816289,25
16,52->19->60->33->54->0->96,6,154.38727453181798,0.0043924035876907,10.814252083390643,237.02158543918435,25
17,52->19->45->0->4->96,5,75.30522030674594,0.0082149389092333,7.385226162925992,195.0598831034584,25
18,52->19->9->0->4->96,5,63.78270741990531,0.008596878873352,8.28198638238044,237.02158543918435,25
19,52->19->18->0->4->96,5,66.23581777404365,0.0072946798125587,8.587472812589201,237.02158543918435,25
20,52->19->18->0->96,4,93.04466038046326,0.00462457596528,6.921470991165626,237.02158543918435,25
21,52->18->50->55->5->96,5,115.51562361105816,0.0082035489912309,3.0303458827448297,191.39825806115925,25
22,52->8->20->5->96,4,56.78412120989967,0.0069031823385388,6.701224152072496,104.9906452443194,25
23,52->40->24->7->18->0->96,6,123.43456518764305,0.0063524638055224,14.784011827385644,502.5541629259638,25
24,52->8->35->0->4->96,5,39.90176115582595,0.0124245007900364,9.318790641110626,104.9906452443194,25
